"FullName","LastWriteTime","Length"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\redirects\middleware.pyi","06/05/2026 22:21:25","391"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\redirects\__init__.pyi","06/05/2026 22:21:25","0"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\validators.pyi","06/05/2026 22:21:25","653"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\signals.pyi","06/05/2026 22:21:25","237"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\search.pyi","06/05/2026 22:21:25","2195"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\operations.pyi","06/05/2026 22:21:25","735"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\lookups.pyi","06/05/2026 22:21:25","579"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\indexes.pyi","06/05/2026 22:21:25","2272"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\functions.pyi","06/05/2026 22:21:25","95"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\fields\ranges.pyi","06/05/2026 22:21:25","1342"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\fields\mixins.pyi","06/05/2026 22:21:25","113"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\fields\jsonb.pyi","06/05/2026 22:21:25","1011"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\fields\hstore.pyi","06/05/2026 22:21:25","519"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\fields\citext.pyi","06/05/2026 22:21:25","216"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\fields\array.pyi","06/05/2026 22:21:25","1729"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\fields\__init__.pyi","06/05/2026 22:21:25","695"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\constraints.pyi","06/05/2026 22:21:25","576"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\aggregates\statistics.pyi","06/05/2026 22:21:25","470"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\aggregates\mixins.pyi","06/05/2026 22:21:25","29"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\aggregates\general.pyi","06/05/2026 22:21:25","338"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\aggregates\__init__.pyi","06/05/2026 22:21:25","540"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\postgres\__init__.pyi","06/05/2026 22:21:25","0"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\messages\views.pyi","06/05/2026 22:21:25","308"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\messages\utils.pyi","06/05/2026 22:21:25","69"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\messages\storage\session.pyi","06/05/2026 22:21:25","482"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\messages\storage\fallback.pyi","06/05/2026 22:21:25","240"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\messages\storage\cookie.pyi","06/05/2026 22:21:25","487"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\messages\storage\base.pyi","06/05/2026 22:21:25","907"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\messages\storage\__init__.pyi","06/05/2026 22:21:25","202"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\messages\middleware.pyi","06/05/2026 22:21:25","349"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\messages\context_processors.pyi","06/05/2026 22:21:25","249"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\messages\constants.pyi","06/05/2026 22:21:25","187"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\messages\api.pyi","06/05/2026 22:21:25","1169"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\messages\__init__.pyi","06/05/2026 22:21:25","524"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\humanize\templatetags\humanize.pyi","06/05/2026 22:21:25","619"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\humanize\templatetags\__init__.pyi","06/05/2026 22:21:25","0"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\humanize\__init__.pyi","06/05/2026 22:21:25","0"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\gis\db\models\fields.pyi","06/05/2026 22:21:25","3133"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\gis\db\models\__init__.pyi","06/05/2026 22:21:25","418"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\gis\db\__init__.pyi","06/05/2026 22:21:25","0"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\gis\__init__.pyi","06/05/2026 22:21:25","0"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\views.pyi","06/05/2026 22:21:25","315"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\urls.pyi","06/05/2026 22:21:25","59"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\templatetags\flatpages.pyi","06/05/2026 22:21:25","518"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\templatetags\__init__.pyi","06/05/2026 22:21:25","0"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\sitemaps.pyi","06/05/2026 22:21:25","81"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\models.pyi","06/05/2026 22:21:25","445"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\middleware.pyi","06/05/2026 22:21:25","299"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\forms.pyi","06/05/2026 22:21:25","142"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\flatpages\__init__.pyi","06/05/2026 22:21:25","0"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\views.pyi","06/05/2026 22:21:25","257"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\models.pyi","06/05/2026 22:21:25","1085"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\management\commands\remove_stale_contenttypes.pyi","06/05/2026 22:21:25","411"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\management\commands\__init__.pyi","06/05/2026 22:21:25","0"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\management\__init__.pyi","06/05/2026 22:21:25","1350"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\forms.pyi","06/05/2026 22:21:25","1159"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\fields.pyi","06/05/2026 22:21:25","4097"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\checks.pyi","06/05/2026 22:21:25","318"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\apps.pyi","06/05/2026 22:21:25","76"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\admin.pyi","06/05/2026 22:21:25","586"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\contenttypes\__init__.pyi","06/05/2026 22:21:25","0"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\views.pyi","06/05/2026 22:21:25","2478"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\validators.pyi","06/05/2026 22:21:25","160"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\urls.pyi","06/05/2026 22:21:25","59"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\tokens.pyi","06/05/2026 22:21:25","361"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\signals.pyi","06/05/2026 22:21:25","120"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\password_validation.pyi","06/05/2026 22:21:25","2052"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\models.pyi","06/05/2026 22:21:25","4641"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\mixins.pyi","06/05/2026 22:21:25","1150"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\middleware.pyi","06/05/2026 22:21:25","774"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\package.json","06/05/2026 22:21:25","20126"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\management\commands\createsuperuser.pyi","06/05/2026 22:21:25","208"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\management\commands\changepassword.pyi","06/05/2026 22:21:25","125"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\management\commands\__init__.pyi","06/05/2026 22:21:25","0"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\management\__init__.pyi","06/05/2026 22:21:25","384"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\hashers.pyi","06/05/2026 22:21:25","1969"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\tests\__init__.py","06/05/2026 22:21:25","4944"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\handlers\modwsgi.pyi","06/05/2026 22:21:25","204"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\tests\test_bytecode.py","06/05/2026 22:21:25","15879"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\handlers\__init__.pyi","06/05/2026 22:21:25","0"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\tests\test_cfg.py","06/05/2026 22:21:25","28311"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\forms.pyi","06/05/2026 22:21:25","3149"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\decorators.pyi","06/05/2026 22:21:25","982"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\tests\test_code.py","06/05/2026 22:21:25","2425"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\context_processors.pyi","06/05/2026 22:21:25","617"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\tests\test_concrete.py","06/05/2026 22:21:25","49321"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\checks.pyi","06/05/2026 22:21:25","371"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\tests\test_flags.py","06/05/2026 22:21:25","6007"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\base_user.pyi","06/05/2026 22:21:25","1493"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\tests\test_instr.py","06/05/2026 22:21:25","11537"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\backends.pyi","06/05/2026 22:21:25","1605"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\tests\test_misc.py","06/05/2026 22:21:25","7017"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\apps.pyi","06/05/2026 22:21:25","68"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\tests\test_peephole_opt.py","06/05/2026 22:21:25","32866"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\admin.pyi","06/05/2026 22:21:25","527"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\tests\util_annotation.py","06/05/2026 22:21:25","463"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\auth\__init__.pyi","06/05/2026 22:21:25","1316"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admindocs\views.pyi","06/05/2026 22:21:25","852"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\__init__.py","06/05/2026 22:21:25","4153"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admindocs\utils.pyi","06/05/2026 22:21:25","725"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\bytecode.py","06/05/2026 22:21:25","7089"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admindocs\urls.pyi","06/05/2026 22:21:24","59"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\cfg.py","06/05/2026 22:21:24","15106"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admindocs\middleware.pyi","06/05/2026 22:21:24","409"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\concrete.py","06/05/2026 22:21:24","22153"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admindocs\__init__.pyi","06/05/2026 22:21:24","0"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admin\widgets.pyi","06/05/2026 22:21:24","3375"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\flags.py","06/05/2026 22:21:24","5851"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admin\views\main.pyi","06/05/2026 22:21:24","3390"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admin\views\decorators.pyi","06/05/2026 22:21:24","335"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admin\views\autocomplete.pyi","06/05/2026 22:21:24","349"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admin\views\__init__.pyi","06/05/2026 22:21:24","0"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admin\utils.pyi","06/05/2026 22:21:24","3107"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\instr.py","06/05/2026 22:21:24","11319"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admin\tests.pyi","06/05/2026 22:21:24","1417"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_frame_eval\vendored\bytecode\peephole_opt.py","06/05/2026 22:21:24","15694"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admin\templatetags\log.pyi","06/05/2026 22:21:24","454"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admin\templatetags\base.pyi","06/05/2026 22:21:24","592"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd_attach_to_process\winappdbg\win32\__init__.py","06/05/2026 22:21:24","2813"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admin\templatetags\admin_urls.pyi","06/05/2026 22:21:24","547"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd_attach_to_process\winappdbg\win32\advapi32.py","06/05/2026 22:21:24","118442"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admin\templatetags\admin_static.pyi","06/05/2026 22:21:24","73"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admin\templatetags\admin_modify.pyi","06/05/2026 22:21:24","690"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd_attach_to_process\winappdbg\win32\context_amd64.py","06/05/2026 22:21:24","23649"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admin\templatetags\admin_list.pyi","06/05/2026 22:21:24","2028"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admin\templatetags\__init__.pyi","06/05/2026 22:21:24","0"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd_attach_to_process\winappdbg\win32\context_i386.py","06/05/2026 22:21:24","15408"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.python-2026.4.0-universal\python_files\lib\jedilsp\jedi\third_party\django-stubs\django-stubs\contrib\admin\sites.pyi","06/05/2026 22:21:24","3288"
"C:\Users\Donizete Senne\.kiro\extensions\ms-python.debugpy-2026.6.0-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd_attach_to_process\winappdbg\win32\dbghelp.py","06/05/2026 22:21:24","44984"
